timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2022-05-08,245132.02020000,245421.01731000,232980.25147500,235222.36320000,35472.40000000,35514.22000000,33713.95000000,34038.40000000,72445.64344000,72445.64344000
2022-05-07,248873.15758500,249789.00615000,240381.74250000,245131.95109500,36013.77000000,36146.30000000,34785.00000000,35472.39000000,34281.70682000,34281.70682000
2022-05-06,252599.29918500,253446.94111500,243650.40900000,248873.15758500,36552.97000000,36675.63000000,35258.00000000,36013.77000000,68437.80187000,68437.80187000
2022-05-05,274277.74500000,275352.39685500,245819.61495000,252599.29918500,39690.00000000,39845.51000000,35571.90000000,36552.97000000,88722.43355000,88722.43355000
2022-05-04,260725.90897500,276584.26258500,260318.53500000,274277.74500000,37728.95000000,40023.77000000,37670.00000000,39690.00000000,62574.61736000,62574.61736000
2022-05-03,266228.11818000,267101.25985500,259266.75690000,260725.90897500,38525.16000000,38651.51000000,37517.80000000,37728.95000000,40316.45358000,40316.45358000
2022-05-02,265835.53267500,270665.90307000,262958.34600000,266228.11818000,38468.35000000,39167.34000000,38052.00000000,38525.16000000,53200.92628000,53200.92628000
2022-05-01,260047.64340000,267263.58750000,258358.57899000,265835.53267500,37630.80000000,38675.00000000,37386.38000000,38468.35000000,38812.24104000,38812.24104000
2022-04-30,266718.41815500,268095.47349000,259684.15110000,260047.64340000,38596.11000000,38795.38000000,37578.20000000,37630.80000000,35321.18989000,35321.18989000
2022-04-29,274637.50563000,275903.44012500,263808.33750000,266718.41815500,39742.06000000,39925.25000000,38175.00000000,38596.11000000,51453.65715000,51453.65715000
2022-04-28,271138.44306000,278995.05961500,268690.12201500,274637.57473500,39235.72000000,40372.63000000,38881.43000000,39742.07000000,56086.67150000,56086.67150000
2022-04-27,263377.39872000,272790.05256000,261778.79275500,271138.44306000,38112.64000000,39474.72000000,37881.31000000,39235.72000000,57083.12272000,57083.12272000
2022-04-26,279364.42584000,281929.81075500,260541.46773000,263377.46782500,40426.08000000,40797.31000000,37702.26000000,38112.65000000,66650.25800000,66650.25800000
2022-04-25,272620.05426000,280676.86800000,263981.10000000,279364.42584000,39450.12000000,40616.00000000,38200.00000000,40426.08000000,63037.12784000,63037.12784000
2022-04-24,272561.24590500,276005.37000000,269023.13901000,272620.12336500,39441.61000000,39940.00000000,38929.62000000,39450.13000000,26703.61186000,26703.61186000
2022-04-23,274410.35749500,276281.79000000,271478.99250000,272561.17680000,39709.19000000,39980.00000000,39285.00000000,39441.60000000,20291.42375000,20291.42375000
2022-04-22,279737.10910500,281914.26213000,270732.65850000,274410.28839000,40480.01000000,40795.06000000,39177.00000000,39709.18000000,46664.01960000,46664.01960000
2022-04-21,285805.77199500,296985.64800000,274699.28550000,279737.10910500,41358.19000000,42976.00000000,39751.00000000,40480.01000000,59316.27657000,59316.27657000
2022-04-20,286738.68949500,291616.18950000,282086.61000000,285805.77199500,41493.19000000,42199.00000000,40820.00000000,41358.19000000,40877.35041000,40877.35041000
2022-04-19,281956.20886500,288582.48000000,280365.89550000,286738.62039000,40801.13000000,41760.00000000,40571.00000000,41493.18000000,35788.85843000,35788.85843000
2022-04-18,274195.57915500,284137.16266500,266306.55235500,281956.20886500,39678.11000000,41116.73000000,38536.51000000,40801.13000000,54243.49575000,54243.49575000
2022-04-17,279037.00635000,280536.37753500,273283.80778500,274195.64826000,40378.70000000,40595.67000000,39546.17000000,39678.12000000,19988.49259000,19988.49259000
2022-04-16,280233.90495000,281321.96317500,276361.60627500,279037.07545500,40551.90000000,40709.35000000,39991.55000000,40378.71000000,15805.44718000,15805.44718000
2022-04-15,276021.74788500,282434.62278000,274805.70720000,280233.90495000,39942.37000000,40870.36000000,39766.40000000,40551.90000000,24026.35739000,24026.35739000
2022-04-14,284351.73369000,286785.75000000,273323.68137000,276021.81699000,41147.78000000,41500.00000000,39551.94000000,39942.38000000,36807.01401000,36807.01401000
2022-04-13,276937.94197500,287209.43275500,273576.60567000,284351.80279500,40074.95000000,41561.31000000,39588.54000000,41147.79000000,41342.27254000,41342.27254000
2022-04-12,273175.17472500,281250.43950000,271269.12061500,276937.87287000,39530.45000000,40699.00000000,39254.63000000,40074.94000000,57751.01778000,57751.01778000
2022-04-11,291338.73292500,293106.85345500,270891.60000000,273175.17472500,42158.85000000,42414.71000000,39200.00000000,39530.45000000,63560.44721000,63560.44721000
2022-04-10,295451.24058000,299986.87815000,289328.81400000,291338.73292500,42753.96000000,43410.30000000,41868.00000000,42158.85000000,22771.09403000,22771.09403000
2022-04-09,291982.58421000,295769.40000000,291108.12954000,295451.30968500,42252.02000000,42800.00000000,42125.48000000,42753.97000000,17891.66047000,17891.66047000
2022-04-08,300221.14410000,303858.96951000,290981.39097000,291982.51510500,43444.20000000,43970.62000000,42107.14000000,42252.01000000,42375.04203000,42375.04203000
2022-04-07,298329.53293500,303377.79139500,295267.35217500,300221.07499500,43170.47000000,43900.99000000,42727.35000000,43444.19000000,37396.54156000,37396.54156000
2022-04-06,314410.75017000,314477.09097000,297987.67050000,298329.53293500,45497.54000000,45507.14000000,43121.00000000,43170.47000000,60849.32936000,60849.32936000
2022-04-05,321894.54525000,326175.60000000,313417.50400500,314410.81927500,46580.50000000,47200.00000000,45353.81000000,45497.55000000,42192.74852000,42192.74852000
2022-04-04,320698.06128000,324038.25145500,311787.93900000,321894.61435500,46407.36000000,46890.71000000,45118.00000000,46580.51000000,44641.87514000,44641.87514000
2022-04-03,316576.84639500,327862.52215500,314641.42266000,320697.99217500,45810.99000000,47444.11000000,45530.92000000,46407.35000000,33394.67794000,33394.67794000
2022-04-02,319842.05764500,326265.43650000,315257.01000000,316576.91550000,46283.49000000,47213.00000000,45620.00000000,45811.00000000,37073.53582000,37073.53582000
2022-04-01,314499.27367500,322859.18194500,305444.10000000,319842.05764500,45510.35000000,46720.09000000,44200.00000000,46283.49000000,56271.06474000,56271.06474000
2022-03-31,325263.34489500,328939.80000000,312354.60000000,314499.20457000,47067.99000000,47600.00000000,45200.00000000,45510.34000000,48645.12667000,48645.12667000
2022-03-30,327798.11629500,329632.37031000,320961.07491000,325263.34489500,47434.79000000,47700.22000000,46445.42000000,47067.99000000,40947.20850000,40947.20850000
2022-03-29,325638.03220500,332370.65593500,324453.84892500,327798.18540000,47122.21000000,48096.47000000,46950.85000000,47434.80000000,36772.28457000,36772.28457000
2022-03-28,323603.23548000,333015.88932000,322468.53138000,325638.03220500,46827.76000000,48189.84000000,46663.56000000,47122.21000000,58949.26140000,58949.26140000
2022-03-27,307595.13133500,324786.58950000,306974.49933000,323603.23548000,44511.27000000,46999.00000000,44421.46000000,46827.76000000,41874.91071000,41874.91071000
2022-03-26,306226.09218000,309541.95739500,304559.34868500,307595.13133500,44313.16000000,44792.99000000,44071.97000000,44511.27000000,23041.61741000,23041.61741000
2022-03-25,304002.98433000,311623.05447000,301152.67950000,306226.09218000,43991.46000000,45094.14000000,43579.00000000,44313.16000000,54614.43648000,54614.43648000
2022-03-24,296341.31298000,305588.46034500,294114.05883000,304002.98433000,42882.76000000,44220.89000000,42560.46000000,43991.46000000,56195.12374000,56195.12374000
2022-03-23,292757.32036500,297330.89658000,288523.53343500,296341.31298000,42364.13000000,43025.96000000,41751.47000000,42882.76000000,40828.87039000,40828.87039000
2022-03-22,283346.11773000,299646.19050000,282470.21185500,292757.32036500,41002.26000000,43361.00000000,40875.51000000,42364.13000000,59454.94294000,59454.94294000
2022-03-21,285141.81115500,287091.33231000,279653.69937000,283346.04862500,41262.11000000,41544.22000000,40467.94000000,41002.25000000,39426.24877000,39426.24877000
2022-03-20,291630.90886500,292288.30473000,282715.46550000,285141.81115500,42201.13000000,42296.26000000,40911.00000000,41262.11000000,30653.33468000,30653.33468000
2022-03-19,288565.27285500,293005.20000000,286780.84354500,291630.90886500,41757.51000000,42400.00000000,41499.29000000,42201.13000000,29067.18108000,29067.18108000
2022-03-18,282763.07884500,292487.05071000,277353.19392000,288565.27285500,40917.89000000,42325.02000000,40135.04000000,41757.51000000,45408.00969000,45408.00969000
2022-03-17,284118.36610500,286639.38561000,279875.25000000,282763.14795000,41114.01000000,41478.82000000,40500.00000000,40917.90000000,37189.38087000,37189.38087000
2022-03-16,271446.72046500,288292.23900000,268324.21104000,284118.29700000,39280.33000000,41718.00000000,38828.48000000,41114.00000000,88120.76167000,88120.76167000
2022-03-15,274149.00238500,275643.32890500,263278.50946500,271446.72046500,39671.37000000,39887.61000000,38098.33000000,39280.33000000,46015.54926000,46015.54926000
2022-03-14,261060.37717500,276054.57276000,259523.82750000,274149.00238500,37777.35000000,39947.12000000,37555.00000000,39671.37000000,46945.45375000,46945.45375000
2022-03-13,268178.19217500,271651.75500000,259686.29335500,261060.30807000,38807.35000000,39310.00000000,37578.51000000,37777.34000000,32791.82359000,32791.82359000
2022-03-12,267640.69348500,272872.90945500,267163.52346000,268178.26128000,38729.57000000,39486.71000000,38660.52000000,38807.36000000,24034.36432000,24034.36432000
2022-03-11,272425.80010500,278052.67473000,264144.18780000,267640.69348500,39422.01000000,40236.26000000,38223.60000000,38729.57000000,59018.76420000,59018.76420000
2022-03-10,289838.11785000,290514.86311500,266328.80416500,272425.73100000,41941.70000000,42039.63000000,38539.73000000,39422.00000000,71962.93154000,71962.93154000
2022-03-09,267648.01861500,294346.25163000,267135.39772500,289838.18695500,38730.63000000,42594.06000000,38656.45000000,41941.71000000,67392.58799000,67392.58799000
2022-03-08,262516.14310500,272011.65384000,261684.39532500,267648.01861500,37988.01000000,39362.08000000,37867.65000000,38730.63000000,55583.06638000,55583.06638000
2022-03-07,265506.93840000,273293.48248500,256759.62750000,262516.07400000,38420.80000000,39547.57000000,37155.00000000,37988.00000000,63994.11559000,63994.11559000
2022-03-06,272259.67168500,274304.48863500,263211.06298500,265507.00750500,39397.97000000,39693.87000000,38088.57000000,38420.81000000,39677.26158000,39677.26158000
2022-03-05,270536.74582500,273747.29502000,265415.65069500,272259.60258000,39148.65000000,39613.24000000,38407.59000000,39397.96000000,30363.13341000,30363.13341000
2022-03-04,293378.36700000,293884.90665000,266399.77500000,270536.81493000,42454.00000000,42527.30000000,38550.00000000,39148.66000000,61964.68498000,61964.68498000
2022-03-03,303322.50739500,304760.78976000,289081.97094000,293378.36700000,43892.99000000,44101.12000000,41832.28000000,42454.00000000,50940.61021000,50940.61021000
2022-03-02,306972.70260000,313736.70000000,299460.22894500,303322.43829000,44421.20000000,45400.00000000,43334.09000000,43892.98000000,57782.65081000,57782.65081000
2022-03-01,298257.18000000,310620.06450000,295838.36679000,306972.70260000,43160.00000000,44949.00000000,42809.98000000,44421.20000000,61743.09873000,61743.09873000
2022-02-28,260519.49234000,305622.66732000,258799.39978500,298257.18000000,37699.08000000,44225.84000000,37450.17000000,43160.00000000,73945.63858000,73945.63858000
2022-02-27,270316.16266500,275422.81485000,255688.50000000,260519.42323500,39116.73000000,39855.70000000,37000.00000000,37699.07000000,46229.44719000,46229.44719000
2022-02-26,271024.00518000,278827.96372500,266559.96039000,270316.09356000,39219.16000000,40348.45000000,38573.18000000,39116.72000000,29361.25680000,29361.25680000
2022-02-25,264870.34314000,274233.03406500,262698.30388500,271024.07428500,38328.68000000,39683.53000000,38014.37000000,39219.17000000,56574.57125000,56574.57125000
2022-02-24,257416.26321000,275335.05150000,237184.11594000,264860.18470500,37250.02000000,39843.00000000,34322.28000000,38327.21000000,120476.29458000,120476.29458000
2022-02-23,264190.69546500,271236.64126500,255942.73729500,257416.19410500,38230.33000000,39249.93000000,37036.79000000,37250.01000000,43560.73200000,43560.73200000
2022-02-22,255744.88968000,265563.60450000,251196.67500000,264190.69546500,37008.16000000,38429.00000000,36350.00000000,38230.33000000,53785.94589000,53785.94589000
2022-02-21,265272.60334500,272925.70567500,254306.40000000,255744.88968000,38386.89000000,39494.35000000,36800.00000000,37008.16000000,62347.68496000,62347.68496000
2022-02-20,276967.10428500,277286.85312000,262599.00000000,265272.60334500,40079.17000000,40125.44000000,38000.00000000,38386.89000000,33439.29011000,33439.29011000
2022-02-19,276243.43672500,279490.47336000,273925.51681500,276967.10428500,39974.45000000,40444.32000000,39639.03000000,40079.17000000,18042.05510000,18042.05510000
2022-02-18,279983.81395500,283053.25074000,272619.22500000,276243.36762000,40515.71000000,40959.88000000,39450.00000000,39974.44000000,43845.92241000,43845.92241000
2022-02-17,303188.23638000,305200.22845500,276925.91770500,279983.74485000,43873.56000000,44164.71000000,40073.21000000,40515.70000000,47245.99494000,47245.99494000
2022-02-16,307827.18592500,307862.56768500,299273.02350000,303188.23638000,44544.85000000,44549.97000000,43307.00000000,43873.56000000,28471.87270000,28471.87270000
2022-02-15,293944.61337000,309254.54970000,293191.99081500,307827.25503000,42535.94000000,44751.40000000,42427.03000000,44544.86000000,38095.19576000,38095.19576000
2022-02-14,290611.74832500,296062.40520000,287135.14488000,293944.61337000,42053.65000000,42842.40000000,41550.56000000,42535.94000000,34010.13060000,34010.13060000
2022-02-13,291746.59063500,295492.98000000,289342.63500000,290611.81743000,42217.87000000,42760.00000000,41870.00000000,42053.66000000,17732.08113000,17732.08113000
2022-02-12,292823.66116500,297700.81564500,288091.00524000,291746.59063500,42373.73000000,43079.49000000,41688.88000000,42217.87000000,26556.85681000,26556.85681000
2022-02-11,300575.23812000,303509.16000000,289816.07335500,292823.66116500,43495.44000000,43920.00000000,41938.51000000,42373.73000000,44975.16870000,44975.16870000
2022-02-10,306637.61245500,316646.02050000,298353.99610500,300575.23812000,44372.71000000,45821.00000000,43174.01000000,43495.44000000,62357.29091000,62357.29091000
2022-02-09,304359.15150000,309583.48950000,297966.38616000,306637.68156000,44043.00000000,44799.00000000,43117.92000000,44372.72000000,34428.16729000,34428.16729000
2022-02-08,302956.25089500,314372.46600000,294843.39300000,304359.08239500,43839.99000000,45492.00000000,42666.00000000,44042.99000000,64880.29387000,64880.29387000
2022-02-07,292873.00213500,307520.70525000,287793.64642500,302956.25089500,42380.87000000,44500.50000000,41645.85000000,43839.99000000,51060.62006000,51060.62006000
2022-02-06,285974.45730000,294774.28800000,284135.98788000,292873.00213500,41382.60000000,42656.00000000,41116.56000000,42380.87000000,22405.16704000,22405.16704000
2022-02-05,287281.23285000,289644.55474500,282245.62060500,285974.38819500,41571.70000000,41913.69000000,40843.01000000,41382.59000000,32532.34372000,32532.34372000
2022-02-04,257844.43779000,288667.68646500,255873.21766500,287298.85462500,37311.98000000,41772.33000000,37026.73000000,41574.25000000,64703.95874000,64703.95874000
2022-02-03,254972.36488500,258362.86350000,250505.62500000,257841.88090500,36896.37000000,37387.00000000,36250.00000000,37311.61000000,32081.10999000,32081.10999000
2022-02-02,267398.96419500,268513.83516000,252834.11797500,254972.29578000,38694.59000000,38855.92000000,36586.95000000,36896.36000000,35794.68130000,35794.68130000
2022-02-01,265825.51245000,271342.16460000,262599.00000000,267398.96419500,38466.90000000,39265.20000000,38000.00000000,38694.59000000,34574.44663000,34574.44663000
2022-01-31,261781.83337500,267740.41200000,253149.65140500,265825.51245000,37881.75000000,38744.00000000,36632.61000000,38466.90000000,36855.24580000,36855.24580000
2022-01-30,263751.87871500,265081.66623000,258118.43911500,261781.90248000,38166.83000000,38359.26000000,37351.63000000,37881.76000000,21430.66527000,21430.66527000
2022-01-29,260640.35698500,267579.67377000,257543.55462000,263751.94782000,37716.57000000,38720.74000000,37268.44000000,38166.84000000,26129.49682000,26129.49682000
2022-01-28,256794.94015500,262599.00000000,249849.19660500,260640.28788000,37160.11000000,38000.00000000,36155.01000000,37716.56000000,42154.26956000,42154.26956000
2022-01-27,254356.43202000,257308.80493500,245371.19260500,256794.87105000,36807.24000000,37234.47000000,35507.01000000,37160.10000000,53020.87934000,53020.87934000
2022-01-26,255400.47036000,268956.52179000,250399.41061500,254370.94407000,36958.32000000,38919.98000000,36234.63000000,36809.34000000,69830.16036000,69830.16036000
2022-01-25,253341.34867500,259455.68997000,246711.76050000,255400.47036000,36660.35000000,37545.14000000,35701.00000000,36958.32000000,49232.40183000,49232.40183000
2022-01-24,250467.96277500,259489.27500000,227474.10328500,253341.34867500,36244.55000000,37550.00000000,32917.17000000,36660.35000000,91904.75321100,91904.75321100
2022-01-23,242361.04791000,252226.33950000,239110.27960500,250467.96277500,35071.42000000,36499.00000000,34601.01000000,36244.55000000,44279.52354000,44279.52354000
2022-01-22,251855.31475500,254549.78781000,235012.28400000,242361.04791000,36445.31000000,36835.22000000,34008.00000000,35071.42000000,90471.33896100,90471.33896100
2022-01-21,281125.49766000,284021.55000000,244911.22972500,251855.31475500,40680.92000000,41100.00000000,35440.45000000,36445.31000000,88860.89199900,88860.89199900
2022-01-20,287891.43000000,300641.30250000,280243.64875500,281125.42855500,41660.00000000,43505.00000000,40553.31000000,40680.91000000,42330.33953000,42330.33953000
2022-01-19,292674.32526000,294104.86786500,284288.01888000,287891.49910500,42352.12000000,42559.13000000,41138.56000000,41660.01000000,31685.72159000,31685.72159000
2022-01-18,291634.36411500,295016.15550000,285058.12500000,292674.32526000,42201.63000000,42691.00000000,41250.00000000,42352.12000000,29324.08257000,29324.08257000
2022-01-17,297646.70643000,298368.99189000,287065.07241000,291634.29501000,43071.66000000,43176.18000000,41540.42000000,42201.62000000,27562.08613000,27562.08613000
2022-01-16,297733.98604500,300433.98750000,294261.45979500,297646.70643000,43084.29000000,43475.00000000,42581.79000000,43071.66000000,20602.35271000,20602.35271000
2022-01-15,297565.85358000,302679.90000000,294076.32750000,297733.98604500,43059.96000000,43800.00000000,42555.00000000,43084.29000000,21936.05616000,21936.05616000
2022-01-14,294099.47767500,300252.79419000,288347.17747500,297565.85358000,42558.35000000,43448.78000000,41725.95000000,43059.96000000,32640.88292000,32640.88292000
2022-01-13,303389.26282500,307517.25000000,292391.68581000,294111.64015500,43902.65000000,44500.00000000,42311.22000000,42560.11000000,34910.87762000,34910.87762000
2022-01-12,295280.75854500,306287.18100000,293350.72500000,303389.33193000,42729.29000000,44322.00000000,42450.00000000,43902.66000000,33943.29280000,33943.29280000
2022-01-11,289014.31714500,297842.55000000,285188.94076500,295280.75854500,41822.49000000,43100.00000000,41268.93000000,42729.29000000,37296.43729000,37296.43729000
2022-01-10,289305.45651000,291958.25925000,274001.32500000,289014.31714500,41864.62000000,42248.50000000,39650.00000000,41822.49000000,50729.17019000,50729.17019000
2022-01-09,288027.84327000,295677.49035000,284712.73821000,289305.45651000,41679.74000000,42786.70000000,41200.02000000,41864.62000000,22724.39426000,22724.39426000
2022-01-08,287245.16004000,292314.15000000,279882.16050000,288027.84327000,41566.48000000,42300.00000000,40501.00000000,41679.74000000,32952.73111000,32952.73111000
2022-01-07,297720.23415000,298159.25821500,280635.40500000,287245.16004000,43082.30000000,43145.83000000,40610.00000000,41566.48000000,54836.50818000,54836.50818000
2022-01-06,300269.10297000,302790.46800000,293216.52309000,297720.30325500,43451.14000000,43816.00000000,42430.58000000,43082.31000000,38880.37305000,38880.37305000
2022-01-05,316722.10510500,325277.23500000,293696.25000000,300269.03386500,45832.01000000,47070.00000000,42500.00000000,43451.13000000,51784.11857000,51784.11857000
2022-01-04,320965.77405000,328646.38017000,314427.75000000,316722.10510500,46446.10000000,47557.54000000,45500.00000000,45832.01000000,35491.41360000,35491.41360000
2022-01-03,326771.14689000,328732.48500000,315782.20800000,320965.77405000,47286.18000000,47570.00000000,45696.00000000,46446.10000000,27662.07710000,27662.07710000
2022-01-02,329787.44193000,331634.89500000,322402.46700000,326771.14689000,47722.66000000,47990.00000000,46654.00000000,47286.18000000,18340.46040000,18340.46040000
2022-01-01,319382.09476500,331390.47061500,319322.94088500,329787.37282500,46216.93000000,47954.63000000,46208.37000000,47722.65000000,19604.46325000,19604.46325000
2021-12-31,325628.84124000,335492.75073000,315657.81900000,319382.09476500,47120.88000000,48548.26000000,45678.00000000,46216.93000000,34937.99796000,34937.99796000
2021-12-30,321094.03293000,331012.95000000,317191.95000000,325628.77213500,46464.66000000,47900.00000000,45900.00000000,47120.87000000,30352.29569000,30352.29569000
2021-12-29,328551.01527000,332665.11234000,318553.24939500,321094.03293000,47543.74000000,48139.08000000,46096.99000000,46464.66000000,39498.87000000,39498.87000000
2021-12-28,350372.30112000,350390.33752500,326956.55560500,328551.01527000,50701.44000000,50704.05000000,47313.01000000,47543.74000000,45853.33924000,45853.33924000
2021-12-27,350883.95454000,359954.12400000,348627.81450000,350372.30112000,50775.48000000,52088.00000000,50449.00000000,50701.44000000,28792.21566000,28792.21566000
2021-12-26,348286.91953500,354370.44000000,341461.62600000,350884.02364500,50399.67000000,51280.00000000,49412.00000000,50775.49000000,22569.88914000,22569.88914000
2021-12-25,351191.54089500,353515.12741500,346508.50236000,348286.85043000,50819.99000000,51156.23000000,50142.32000000,50399.66000000,19135.51613000,19135.51613000
2021-12-24,351321.66561000,358033.00500000,348181.60351500,351191.61000000,50838.82000000,51810.00000000,50384.43000000,50820.00000000,31684.84269000,31684.84269000
2021-12-23,335768.54878500,355026.93750000,331154.06241000,351321.59650500,48588.17000000,51375.00000000,47920.42000000,50838.81000000,35192.54046000,35192.54046000
2021-12-22,337837.69069500,342595.84636500,334619.33263500,335768.47968000,48887.59000000,49576.13000000,48421.87000000,48588.16000000,27004.20220000,27004.20220000
2021-12-21,324200.37178500,340887.77808000,322236.61500000,337853.51574000,46914.17000000,49328.96000000,46630.00000000,48889.88000000,37713.92924000,37713.92924000
2021-12-20,322590.70902000,328508.37748500,314834.43292500,324200.30268000,46681.24000000,47537.57000000,45558.85000000,46914.16000000,35848.50609000,35848.50609000
2021-12-19,323649.60493500,333777.21910500,320694.95155500,322590.63991500,46834.47000000,48300.01000000,46406.91000000,46681.23000000,29305.70665000,29305.70665000
2021-12-18,318807.83221500,327504.97288500,314427.75000000,323649.67404000,46133.83000000,47392.37000000,45500.00000000,46834.48000000,25020.05271000,25020.05271000
2021-12-17,329163.56199000,331676.08158000,314123.68800000,318789.65760000,47632.38000000,47995.96000000,45456.00000000,46131.20000000,43104.48870000,43104.48870000
2021-12-16,337681.44429000,341630.44951500,328324.76550000,329163.56199000,48864.98000000,49436.43000000,47511.00000000,47632.38000000,31949.86739000,31949.86739000
2021-12-15,334032.49297500,342069.75000000,321663.04350000,337681.44429000,48336.95000000,49500.00000000,46547.00000000,48864.98000000,51629.18100000,51629.18100000
2021-12-14,322739.42298000,336544.18330500,319887.04500000,334076.23644000,46702.76000000,48700.41000000,46290.00000000,48343.28000000,39955.98445000,39955.98445000
2021-12-13,345897.47595000,346837.78768500,315621.53887500,322739.35387500,50053.90000000,50189.97000000,45672.75000000,46702.75000000,50869.52093000,50869.52093000
2021-12-12,341309.52589500,350894.45850000,336112.89900000,345897.47595000,49389.99000000,50777.00000000,48638.00000000,50053.90000000,26017.93421000,26017.93421000
2021-12-11,325764.70167000,341970.99895500,323072.78550000,341309.52589500,47140.54000000,49485.71000000,46751.00000000,49389.99000000,28889.19358000,28889.19358000
2021-12-10,328496.83695000,346388.81250000,323770.74600000,325764.70167000,47535.90000000,50125.00000000,46852.00000000,47140.54000000,44233.57391000,44233.57391000
2021-12-09,348781.15849500,351037.92048000,327004.86000000,328563.79969500,50471.19000000,50797.76000000,47320.00000000,47545.59000000,37692.68665000,37692.68665000
2021-12-08,349594.93897500,353817.60000000,335850.30000000,348781.15849500,50588.95000000,51200.00000000,48600.00000000,50471.19000000,38425.92466000,38425.92466000
2021-12-07,348578.81905500,358906.00846500,345799.62327000,349594.93897500,50441.91000000,51936.33000000,50039.74000000,50588.95000000,38253.46877000,38253.46877000
2021-12-06,341353.26936000,351683.01565500,325484.55000000,348578.88816000,49396.32000000,50891.11000000,47100.00000000,50441.92000000,58571.21575000,58571.21575000
2021-12-05,339668.07483000,343445.28502500,329818.88470500,341353.33846500,49152.46000000,49699.05000000,47727.21000000,49396.33000000,45580.82012000,45580.82012000
2021-12-04,370410.05602500,372193.31055000,290243.07315000,339668.14393500,53601.05000000,53859.10000000,42000.30000000,49152.47000000,114203.37374800,114203.37374800
2021-12-03,390334.47873000,398044.80000000,357134.64000000,370410.05602500,56484.26000000,57600.00000000,51680.00000000,53601.05000000,58927.69027000,58927.69027000
2021-12-02,395170.51573500,396493.18543500,385452.27958500,390307.38957000,57184.07000000,57375.47000000,55777.77000000,56480.34000000,37574.05976000,37574.05976000
2021-12-01,393556.84488000,408089.55727500,390153.07810500,395170.51573500,56950.56000000,59053.55000000,56458.01000000,57184.07000000,44956.63656000,44956.63656000
2021-11-30,399262.77562500,408942.58939500,386127.98827500,393556.84488000,57776.25000000,59176.99000000,55875.55000000,56950.56000000,49161.05194000,49161.05194000
2021-11-29,395798.12734500,406793.28568500,391595.02303500,399262.77562500,57274.89000000,58865.97000000,56666.67000000,57776.25000000,40125.28009000,40125.28009000
2021-11-28,378118.16593500,396974.01802500,368030.01072000,395798.05824000,54716.47000000,57445.05000000,53256.64000000,57274.88000000,36163.71370000,36163.71370000
2021-11-27,371257.76706000,382012.44000000,370471.90500000,378149.67781500,53723.72000000,55280.00000000,53610.00000000,54721.03000000,29716.99957000,29716.99957000
2021-11-26,407445.63688500,408756.07500000,369711.75000000,371277.18556500,58960.37000000,59150.00000000,53500.00000000,53726.53000000,65927.87066000,65927.87066000
2021-11-25,394854.15304500,410476.09845000,393898.50000000,407445.56778000,57138.29000000,59398.90000000,57000.00000000,58960.36000000,42153.51522000,42153.51522000
2021-11-24,397638.87723000,398977.71750000,385861.58850000,394854.15304500,57541.26000000,57735.00000000,55837.00000000,57138.29000000,39612.04964000,39612.04964000
2021-11-23,388672.98721500,400878.03589500,382268.12850000,397638.94633500,56243.83000000,58009.99000000,55317.00000000,57541.27000000,49917.85017000,49917.85017000
2021-11-22,405077.61585000,410787.76200000,384292.90500000,388696.13739000,58617.70000000,59444.00000000,55610.00000000,56247.18000000,51724.32047000,51724.32047000
2021-11-21,412608.81696000,414835.65648000,404171.99482500,405107.46921000,59707.52000000,60029.76000000,58486.65000000,58622.02000000,31902.22785000,31902.22785000
2021-11-20,401203.58955000,413558.87250000,396337.90650000,412608.74785500,58057.10000000,59845.00000000,57353.00000000,59707.51000000,33811.59010000,33811.59010000
2021-11-19,393149.54001000,403020.36000000,384223.80000000,401170.00452000,56891.62000000,58320.00000000,55600.00000000,58052.24000000,50715.88726000,50715.88726000
2021-11-18,417013.15503000,421374.64800000,390265.37373000,393149.54001000,60344.86000000,60976.00000000,56474.26000000,56891.62000000,62146.99931000,62146.99931000
2021-11-17,415036.82113500,420436.40941500,403386.61650000,417013.22413500,60058.87000000,60840.23000000,58373.00000000,60344.87000000,46289.38491000,46289.38491000
2021-11-16,439554.30766500,439627.42075500,404776.11073500,415036.82113500,63606.73000000,63617.31000000,58574.07000000,60058.87000000,77455.15609000,77455.15609000
2021-11-15,452769.80965500,458869.77711000,438125.70000000,439554.37677000,65519.11000000,66401.82000000,63400.00000000,63606.74000000,37829.37124000,37829.37124000
2021-11-14,444898.05910500,452986.79935500,439343.81383500,452769.74055000,64380.01000000,65550.51000000,63576.27000000,65519.10000000,25705.07347000,25705.07347000
2021-11-13,443116.60131000,449182.50000000,437850.80031000,444897.99000000,64122.22000000,65000.00000000,63360.22000000,64380.00000000,22504.97383000,22504.97383000
2021-11-12,447622.45462500,452297.06235000,430372.11900000,443116.67041500,64774.25000000,65450.70000000,62278.00000000,64122.23000000,44490.10816000,44490.10816000
2021-11-11,448369.96341000,453329.28373500,442963.05000000,447622.52373000,64882.42000000,65600.07000000,64100.00000000,64774.26000000,37237.98058000,37237.98058000
2021-11-10,462641.87353500,476824.50000000,434137.65045000,448370.03251500,66947.67000000,69000.00000000,62822.90000000,64882.43000000,65171.50404600,65171.50404600
2021-11-09,466637.17911000,473536.82962500,457629.89520000,462641.80443000,67525.82000000,68524.25000000,66222.40000000,66947.66000000,44661.37806800,44661.37806800
